,Date,DeC5_I/L_Temp,DeC5_l/L_Flow,DeC5_O/H_Temp.,DeC5_O/H_Press,DeC5_O/H_Flow,C5_BTM_Flow,DeC5_BTM_Flow,DeC5_BTM_Temp,Unnamed: 0,Rx2_RPG_temp,Rx2_H2_temp,Rx2_H2_Flow,Rx2_Feed_Temp,Rx2_1st_bed_△P,Rx2_2_3_bed_△P,RX2_1st_bed_O/L_T,RX2_1st_bed_I/L_T,Rx2_1st_bed_△T,Rx2_2nd_O/L_T,Rx2_2nd_I/L_T,Rx2_2nd_bed_△T,C5 wt%,Benzene wt%,Bromine Number g/100g,C4 wt%,Styrene wt%,Toluene wt%,Xylenes wt%,C6~C9 NA wt%,C10+ NA wt%,C9 Aro wt%,C10 Aro wt%,DV g/100g,EB wt%
308,2014-04-06,106.581,88.15899999999999,74.936,4.298,50.103,80.265,61.501999999999995,164.43599999999998,308,237.932,431.91,14.334,286.038,0.058,0.349,302.573,286.038,16.535999999999998,333.662,304.224,29.438000000000002,0.5705,40.56800000000001,163.0,0.001,0.008,19.3615,4.3117,12.7036,6.1103,5.2851,3.454,,7.6263
309,2014-06-06,106.613,87.08,74.308,4.3,49.496,80.312,61.501000000000005,164.88,309,237.888,433.639,14.195,285.601,0.07400000000000001,0.34600000000000003,300.813,285.601,15.212,333.30300000000005,303.192,30.11,0.5722,40.7956,168.0,0.0012,0.0079,19.9116,4.1688,12.7388,5.9153,5.0097,3.4614,,7.4175
310,2014-09-06,105.954,87.631,73.915,4.3,50.433,81.195,62.343999999999994,165.187,310,237.542,437.258,14.031,285.452,0.129,0.34600000000000003,298.8590000000001,285.452,13.407,333.699,302.317,31.381999999999998,0.501,40.1507,190.0,0.0034,0.0071,21.3648,4.27,12.1671,5.2699,5.2857,3.3935,,7.5868
311,2014-11-06,107.374,91.335,73.875,4.301,51.721000000000004,85.345,65.491,165.354,311,237.756,442.825,14.011,285.242,0.27,0.363,294.35,285.242,9.109,332.215,297.6620000000001,34.553000000000004,0.4621,38.6596,287.0,0.0035,0.0074,21.299,4.9225,12.1289,5.0079,5.8906,3.4292,,8.1893
312,2014-06-13,105.904,90.428,73.955,4.291,48.631,86.166,64.19800000000001,166.44,312,234.597,449.228,13.970999999999998,284.51,0.203,0.361,288.337,284.51,3.827,324.198,287.738,36.46,0.4685,36.6605,345.0,0.0103,0.0074,20.9296,5.8135,11.4578,5.0365,7.1437,3.7177,,8.7545
313,2014-06-13,105.904,90.428,73.955,4.291,48.631,86.166,64.19800000000001,166.44,313,234.597,449.228,13.970999999999998,284.51,0.203,0.361,288.337,284.51,3.827,324.198,287.738,36.46,,,,,,,,,,,,,
314,2014-06-16,105.08200000000001,89.917,74.039,4.312,50.157,86.102,64.199,167.782,314,237.617,449.448,13.818,286.509,0.155,0.36,291.578,286.509,5.0680000000000005,327.093,290.056,37.037,0.531,37.8772,330.0,0.0045,0.0073,20.0368,5.4327,12.3398,7.4542,4.3495,3.7386,,8.2284
315,2014-06-18,104.376,90.361,73.85600000000001,4.3260000000000005,49.21,86.074,64.199,167.36900000000003,315,238.359,447.378,13.769,286.513,0.155,0.358,291.475,286.513,4.962,328.459,290.076,38.383,0.5449,37.7777,330.0,0.0031,0.0077,20.6378,5.147,11.7245,8.3163,3.8478,4.0267,,7.9665
316,2014-06-20,104.375,90.309,74.13,4.301,47.896,86.042,64.199,167.023,316,239.017,445.526,13.736,286.497,0.157,0.35600000000000004,290.871,286.497,4.374,329.552,289.9,39.650999999999996,0.57,38.1883,411.0,0.0045,0.0077,20.0701,5.4575,11.4438,5.7344,6.7233,3.7846,,8.0158
317,2014-06-23,103.961,90.512,74.108,4.302,48.326,86.079,64.199,167.041,317,238.154,449.409,13.69,286.502,0.16399999999999998,0.354,289.407,286.502,2.906,328.74300000000005,288.96,39.783,0.5226,39.0771,527.0,0.0038,0.0078,19.5084,5.681,11.3223,5.0691,7.2986,3.4798,,8.0295
318,2014-06-25,104.64299999999999,90.516,74.068,4.301,48.821000000000005,86.055,64.199,167.05700000000002,318,238.542,448.82,13.682,286.499,0.16899999999999998,0.353,288.93,286.499,2.431,329.176,288.714,40.461999999999996,0.5489999999999999,38.6336,546.0,0.0049,0.008,19.4252,5.7655,11.737,5.1524,6.9713,3.7158,,8.0373
319,2014-06-27,105.26899999999999,90.69200000000001,74.179,4.3,49.63,86.04,64.2,167.342,319,238.649,448.424,13.661,286.504,0.175,0.35200000000000004,288.39,286.504,1.886,329.541,288.331,41.21,0.5254,37.9847,608.0,0.0064,0.0082,19.0377,5.8656,11.197,5.0863,8.1192,3.9215,,8.248
320,2014-06-30,105.976,90.67399999999999,74.03,4.3,49.718999999999994,86.027,64.20100000000001,167.699,320,238.958,448.052,13.603,286.503,0.183,0.35100000000000003,287.468,286.503,0.965,330.071,287.597,42.474,0.5134,35.1618,665.0,0.0062,0.0084,18.7368,6.1862,10.4282,6.7191,8.6972,4.9967,,8.546
321,2014-01-07,106.385,90.56200000000001,74.195,4.298,49.208999999999996,86.001,64.2,167.736,321,239.897,446.81,13.528,286.827,0.18600000000000005,0.349,288.001,286.827,1.173,331.277,288.151,43.126999999999995,,,598.0,,,,,,,,,,
322,2014-02-07,107.117,90.307,74.505,4.3,48.867,85.993,64.199,167.78,322,239.966,449.72,13.358,287.49,0.187,0.34600000000000003,288.441,287.49,0.951,331.775,288.66,43.114,,,585.0,,,,,,,,,,
323,2014-02-07,107.117,90.307,74.505,4.3,48.867,85.993,64.199,167.78,323,239.966,449.72,13.358,287.49,0.187,0.34600000000000003,288.441,287.49,0.951,331.775,288.66,43.114,0.5575,37.7222,574.0,0.0086,0.008,18.9094,5.8769,10.9193,8.198,5.2543,4.2565,,8.2893
324,2014-02-07,107.117,90.307,74.505,4.3,48.867,85.993,64.199,167.78,324,239.966,449.72,13.358,287.49,0.187,0.34600000000000003,288.441,287.49,0.951,331.775,288.66,43.114,,,571.0,,,,,,,,,,
325,2014-03-07,105.223,90.52,74.059,4.3,49.29600000000001,86.053,64.262,166.83,325,239.896,449.339,13.2,287.511,0.188,0.341,288.376,287.511,0.865,332.756,288.607,44.148999999999994,,,557.0,,,,,,,,,,
326,2014-04-07,105.895,90.292,74.311,4.3,49.788000000000004,85.97399999999999,64.2,167.127,326,241.001,447.213,13.14,287.505,0.193,0.341,288.623,287.505,1.117,333.6740000000001,288.874,44.8,0.551,38.7307,555.0,0.0062,0.0078,18.7185,5.6376,11.5013,7.9751,4.5861,4.1697,,8.116
327,2014-04-07,105.895,90.292,74.311,4.3,49.788000000000004,85.97399999999999,64.2,167.127,327,241.001,447.213,13.14,287.505,0.193,0.341,288.623,287.505,1.117,333.6740000000001,288.874,44.8,,,560.0,,,,,,,,,,
328,2014-06-07,106.351,90.488,73.979,4.296,48.174,85.929,64.199,166.572,328,241.021,445.699,13.112,287.506,0.204,0.339,288.389,287.506,0.882,334.765,288.651,46.114,,,560.0,,,,,,,,,,
329,2014-07-07,106.336,90.8,74.295,4.301,49.11600000000001,85.89399999999999,64.199,166.525,329,241.016,446.242,12.934,287.491,0.207,0.335,288.276,287.491,0.7859999999999999,335.26199999999994,288.558,46.70399999999999,0.6097,39.3583,629.0,0.0058,0.0078,18.3461,5.2303,11.9413,5.2296,7.3462,3.892,,8.0329
330,2014-08-07,106.083,90.85700000000001,74.161,4.305,48.588,85.95299999999999,64.2,166.217,330,240.716,449.606,12.884,287.721,0.211,0.334,288.267,287.721,0.546,334.899,288.516,46.383,,,633.0,,,,,,,,,,
331,2014-08-07,106.083,90.85700000000001,74.161,4.305,48.588,85.95299999999999,64.2,166.217,331,240.716,449.606,12.884,287.721,0.211,0.334,288.267,287.721,0.546,334.899,288.516,46.383,,,590.0,,,,,,,,,,
332,2014-09-07,106.47,91.068,75.108,4.2989999999999995,49.508,85.954,64.199,166.28900000000002,332,241.724,448.241,12.805,288.016,0.217,0.332,288.678,288.016,0.662,336.19,288.953,47.236999999999995,0.6163,38.9509,601.0,0.006999999999999999,0.0079,18.2902,5.2912,11.9356,5.7846,6.9733,4.0176,,8.1254
333,2014-09-07,106.47,91.068,75.108,4.2989999999999995,49.508,85.954,64.199,166.28900000000002,333,241.724,448.241,12.805,288.016,0.217,0.332,288.678,288.016,0.662,336.19,288.953,47.236999999999995,,,607.0,,,,,,,,,,
334,2014-09-07,106.47,91.068,75.108,4.2989999999999995,49.508,85.954,64.199,166.28900000000002,334,241.724,448.241,12.805,288.016,0.217,0.332,288.678,288.016,0.662,336.19,288.953,47.236999999999995,,,604.0,,,,,,,,,,
335,2014-10-07,106.421,91.12200000000001,75.279,4.301,49.726000000000006,85.95,64.2,166.03599999999997,335,242.029,449.14,12.686,288.448,0.221,0.328,289.135,288.448,0.687,337.2680000000001,289.334,47.934,,,597.0,,,,,,,,,,
336,2014-11-07,106.25200000000001,91.00399999999999,74.57300000000001,4.2989999999999995,49.99100000000001,85.991,64.2,165.72400000000002,336,241.926,449.854,12.614,288.507,0.227,0.328,289.068,288.507,0.562,337.931,289.296,48.635,0.6713,39.3829,580.0,0.0073,0.0081,18.2027,5.1277,12.2872,5.8648,6.545,3.8605,,8.0425
337,2014-12-07,106.406,91.148,74.73100000000001,4.3,49.56399999999999,85.99,64.20100000000001,166.08900000000003,337,242.749,451.74300000000005,12.444,288.5,0.233,0.326,289.185,288.5,0.685,339.014,289.478,49.536,,,594.0,,,,,,,,,,
338,2014-07-13,106.17200000000001,91.245,74.255,4.302,49.091,85.985,64.2,165.74200000000002,338,243.238,447.511,12.323,288.512,0.242,0.327,289.388,288.512,0.8759999999999999,340.3730000000001,289.712,50.661,,,563.0,,,,,,,,,,
339,2014-07-14,106.191,91.508,74.861,4.29,50.231,85.925,64.19800000000001,165.22799999999998,339,244.029,441.96,12.349,288.461,0.256,0.326,289.3540000000001,288.461,0.893,342.094,289.615,52.478,0.6909,38.4308,557.0,0.0087,0.0089,17.7312,4.9611,12.9564,6.6158,6.3417,3.9577,,8.2968
340,2014-07-14,106.191,91.508,74.861,4.29,50.231,85.925,64.19800000000001,165.22799999999998,340,244.029,441.96,12.349,288.461,0.256,0.326,289.3540000000001,288.461,0.893,342.094,289.615,52.478,,,552.0,,,,,,,,,,
341,2014-07-15,107.25299999999999,91.07700000000001,74.854,4.3,50.695,85.97,64.199,164.669,341,243.594,441.725,12.154000000000002,287.987,0.27,0.322,288.638,287.987,0.6509999999999999,342.356,288.836,53.52,,,541.0,,,,,,,,,,
342,2014-07-15,107.25299999999999,91.07700000000001,74.854,4.3,50.695,85.97,64.199,164.669,342,243.594,441.725,12.154000000000002,287.987,0.27,0.322,288.638,287.987,0.6509999999999999,342.356,288.836,53.52,,,543.0,,,,,,,,,,
343,2014-07-15,107.25299999999999,91.07700000000001,74.854,4.3,50.695,85.97,64.199,164.669,343,243.594,441.725,12.154000000000002,287.987,0.27,0.322,288.638,287.987,0.6509999999999999,342.356,288.836,53.52,,,542.0,,,,,,,,,,
344,2014-07-16,108.16799999999999,91.09200000000001,74.658,4.306,50.328,86.022,64.2,164.829,344,243.24400000000003,442.444,12.042,287.503,0.29,0.318,288.02,287.503,0.517,342.001,288.122,53.879,0.6875,38.6625,556.0,0.0112,0.0092,17.6007,4.688,13.0665,6.6498,6.5215,3.911,,8.1921
345,2014-07-18,107.181,90.742,75.044,4.302,48.784,86.069,64.202,165.382,345,243.33900000000003,443.214,12.021,287.507,0.335,0.316,288.25,287.507,0.743,342.3180000000001,288.165,54.153,0.7342,38.7966,535.0,0.0117,0.009000000000000001,17.5649,4.7816,12.8811,8.8817,4.2033,4.0285,,8.1074
346,2014-07-18,107.181,90.742,75.044,4.302,48.784,86.069,64.202,165.382,346,243.33900000000003,443.214,12.021,287.507,0.335,0.316,288.25,287.507,0.743,342.3180000000001,288.165,54.153,0.7048,39.1362,,0.0075,0.0091,17.4323,4.9081,13.5151,5.35,6.8808,3.4976,,8.5585
347,2014-07-18,107.181,90.742,75.044,4.302,48.784,86.069,64.202,165.382,347,243.33900000000003,443.214,12.021,287.507,0.335,0.316,288.25,287.507,0.743,342.3180000000001,288.165,54.153,,,545.0,,,,,,,,,,
348,2014-07-21,108.266,89.82600000000001,75.415,4.3,53.583,85.98899999999999,64.199,164.63099999999997,348,243.378,449.872,11.53,287.465,0.414,0.303,288.025,287.465,0.56,342.036,287.5490000000001,54.486999999999995,0.8017,39.2376,538.0,0.0101,0.0094,17.8778,4.6888,13.7035,7.9747,3.98,3.5646,,8.1518
349,2014-07-21,108.266,89.82600000000001,75.415,4.3,53.583,85.98899999999999,64.199,164.63099999999997,349,243.378,449.872,11.53,287.465,0.414,0.303,288.025,287.465,0.56,342.036,287.5490000000001,54.486999999999995,,,510.0,,,,,,,,,,
350,2014-07-22,108.54299999999999,89.765,75.77600000000001,4.3,47.798,85.949,64.199,164.31099999999998,350,242.887,451.456,11.436,286.986,0.454,0.3,287.407,286.986,0.42100000000000004,341.418,286.838,54.58,,,537.0,,,,,,,,,,
351,2014-07-23,107.179,89.859,75.85300000000001,4.2989999999999995,41.842,86.021,64.2,164.91400000000002,351,242.614,453.86,11.377,287.009,0.506,0.294,287.765,287.009,0.7559999999999999,341.0630000000001,286.988,54.074,,,534.0,,,,,,,,,,
352,2014-07-23,107.179,89.859,75.85300000000001,4.2989999999999995,41.842,86.021,64.2,164.91400000000002,352,242.614,453.86,11.377,287.009,0.506,0.294,287.765,287.009,0.7559999999999999,341.0630000000001,286.988,54.074,0.7163,39.2501,533.0,0.0112,0.0094,17.8183,4.6524,13.4819,6.2227,6.1267,3.8148,,7.8962
353,2014-07-24,107.53399999999999,90.711,75.195,4.298,41.57,86.096,64.2,165.24599999999998,353,244.899,446.682,11.358,286.993,0.547,0.29600000000000004,288.451,286.993,1.4580000000000002,343.519,287.678,55.841,,,542.0,,,,,,,,,,
354,2014-07-24,107.53399999999999,90.711,75.195,4.298,41.57,86.096,64.2,165.24599999999998,354,244.899,446.682,11.358,286.993,0.547,0.29600000000000004,288.451,286.993,1.4580000000000002,343.519,287.678,55.841,,,650.0,,,,,,,,,,
355,2014-07-25,108.575,91.397,76.515,4.298,43.411,86.055,64.202,165.199,355,244.353,449.718,11.364,286.937,0.5579999999999999,0.29600000000000004,287.413,286.937,0.47600000000000003,342.576,286.813,55.763000000000005,0.7942,39.1532,592.0,0.0187,0.0091,17.9072,4.8254,13.6015,5.8078,6.1295,3.6051,,8.1483
356,2014-07-25,108.575,91.397,76.515,4.298,43.411,86.055,64.202,165.199,356,244.353,449.718,11.364,286.937,0.5579999999999999,0.29600000000000004,287.413,286.937,0.47600000000000003,342.576,286.813,55.763000000000005,,,550.0,,,,,,,,,,
357,2014-07-25,108.575,91.397,76.515,4.298,43.411,86.055,64.202,165.199,357,244.353,449.718,11.364,286.937,0.5579999999999999,0.29600000000000004,287.413,286.937,0.47600000000000003,342.576,286.813,55.763000000000005,,,579.0,,,,,,,,,,
358,2014-07-26,107.07,91.62,76.279,4.2989999999999995,42.378,86.087,64.2,165.275,358,243.562,459.616,11.159,286.975,0.636,0.289,287.237,286.975,0.262,340.5780000000001,286.45,54.128,,,575.0,,,,,,,,,,
359,2014-07-27,107.821,91.875,75.221,4.303,41.905,86.07600000000001,64.2,165.398,359,244.113,462.922,10.984000000000002,287.375,0.747,0.28600000000000003,287.7,287.375,0.324,339.922,286.76,53.163000000000004,,,650.0,,,,,,,,,,
360,2014-07-27,107.821,91.875,75.221,4.303,41.905,86.07600000000001,64.2,165.398,360,244.113,462.922,10.984000000000002,287.375,0.747,0.28600000000000003,287.7,287.375,0.324,339.922,286.76,53.163000000000004,,,697.0,,,,,,,,,,
361,2014-07-27,107.821,91.875,75.221,4.303,41.905,86.07600000000001,64.2,165.398,361,244.113,462.922,10.984000000000002,287.375,0.747,0.28600000000000003,287.7,287.375,0.324,339.922,286.76,53.163000000000004,,,669.0,,,,,,,,,,
362,2014-07-27,107.821,91.875,75.221,4.303,41.905,86.07600000000001,64.2,165.398,362,244.113,462.922,10.984000000000002,287.375,0.747,0.28600000000000003,287.7,287.375,0.324,339.922,286.76,53.163000000000004,,,635.0,,,,,,,,,,
363,2014-07-27,107.821,91.875,75.221,4.303,41.905,86.07600000000001,64.2,165.398,363,244.113,462.922,10.984000000000002,287.375,0.747,0.28600000000000003,287.7,287.375,0.324,339.922,286.76,53.163000000000004,,,627.0,,,,,,,,,,
364,2014-07-28,108.073,91.412,75.459,4.3,42.04600000000001,86.045,64.19800000000001,165.305,364,245.393,461.129,10.919,288.002,0.872,0.285,288.72,288.002,0.7190000000000001,341.8130000000001,287.658,54.155,,,620.0,,,,,,,,,,
365,2014-07-28,108.073,91.412,75.459,4.3,42.04600000000001,86.045,64.19800000000001,165.305,365,245.393,461.129,10.919,288.002,0.872,0.285,288.72,288.002,0.7190000000000001,341.8130000000001,287.658,54.155,0.7665,39.7807,604.0,0.0258,0.0084,17.6984,4.7648,12.9326,5.3635,6.7493,3.7756,,8.1344
366,2014-07-28,108.073,91.412,75.459,4.3,42.04600000000001,86.045,64.19800000000001,165.305,366,245.393,461.129,10.919,288.002,0.872,0.285,288.72,288.002,0.7190000000000001,341.8130000000001,287.658,54.155,,,622.0,,,,,,,,,,
367,2014-07-28,108.073,91.412,75.459,4.3,42.04600000000001,86.045,64.19800000000001,165.305,367,245.393,461.129,10.919,288.002,0.872,0.285,288.72,288.002,0.7190000000000001,341.8130000000001,287.658,54.155,,,605.0,,,,,,,,,,
368,2014-07-29,109.435,91.335,75.65,4.2989999999999995,42.026,86.022,64.2,165.463,368,245.699,463.631,10.803,288.001,0.991,0.28,288.49,288.001,0.489,341.56,287.3,54.25899999999999,,,600.0,,,,,,,,,,
369,2014-07-30,110.46600000000001,91.23299999999999,76.265,4.2989999999999995,42.678000000000004,85.946,64.2,165.953,369,246.958,464.528,10.669,288.002,1.071,0.277,288.52,288.002,0.517,341.846,287.271,54.575,0.6923,36.0103,555.0,0.0295,0.0093,17.9531,5.4861,12.433,6.8239,7.2817,4.6357,,8.6451
370,2014-07-30,110.46600000000001,91.23299999999999,76.265,4.2989999999999995,42.678000000000004,85.946,64.2,165.953,370,246.958,464.528,10.669,288.002,1.071,0.277,288.52,288.002,0.517,341.846,287.271,54.575,,,578.0,,,,,,,,,,
371,2014-07-30,110.46600000000001,91.23299999999999,76.265,4.2989999999999995,42.678000000000004,85.946,64.2,165.953,371,246.958,464.528,10.669,288.002,1.071,0.277,288.52,288.002,0.517,341.846,287.271,54.575,,,569.0,,,,,,,,,,
372,2014-07-31,112.21,91.48700000000001,77.09,4.3,42.95,85.884,64.2,166.8,372,247.46,470.22,10.5,288.0,1.2388,0.27,288.17,288.0,0.17,340.5,286.91,53.59,,,562.0,,,,,,,,,,
373,2014-01-08,111.85,91.16,77.76,4.2989999999999995,43.93,80.393,64.2,166.44,373,247.77,471.98,10.49,289.27,1.235,0.2704,288.69,289.27,0.58,341.27,287.6,53.67,,,573.0,,,,,,,,,,
374,2014-01-08,111.85,91.16,77.76,4.2989999999999995,43.93,80.393,64.2,166.44,374,247.77,471.98,10.49,289.27,1.235,0.2704,288.69,289.27,0.58,341.27,287.6,53.67,0.684,34.918,542.0,0.0353,0.0089,18.1211,5.7922,11.7714,7.1369,7.8248,4.794,,8.9134
375,2014-01-08,111.85,91.16,77.76,4.2989999999999995,43.93,80.393,64.2,166.44,375,247.77,471.98,10.49,289.27,1.235,0.2704,288.69,289.27,0.58,341.27,287.6,53.67,,,601.0,,,,,,,,,,
376,2014-01-08,111.85,91.16,77.76,4.2989999999999995,43.93,80.393,64.2,166.44,376,247.77,471.98,10.49,289.27,1.235,0.2704,288.69,289.27,0.58,341.27,287.6,53.67,,,550.0,,,,,,,,,,
377,2014-02-08,111.0,91.61200000000001,78.1,4.3,44.98,67.686,64.2,165.97,377,249.98,473.02,10.46,292.99,1.3101,0.2702,292.78,292.99,0.21,346.2,291.53,54.67,,,479.0,,,,,,,,,,
378,2014-04-08,109.21,91.91,76.57,4.301,43.53,67.671,64.2,166.16,378,250.38,476.61,10.31,293.0,1.7101,0.264,292.55,293.0,0.45,347.0,291.3,55.7,0.6935,38.0602,518.0,0.0202,0.0081,18.0959,5.1977,13.0659,5.6524,6.8674,3.8771,,8.4616
379,2014-04-08,109.21,91.91,76.57,4.301,43.53,67.671,64.2,166.16,379,250.38,476.61,10.31,293.0,1.7101,0.264,292.55,293.0,0.45,347.0,291.3,55.7,,,499.0,,,,,,,,,,
380,2014-05-08,109.38,92.539,76.76,4.301,43.83,67.581,64.63,166.05,380,251.19,478.07,10.33,292.9,2.0262,0.2654,293.57,292.9,0.67,348.73,292.47,56.26,,,540.0,,,,,,,,,,
381,2014-06-08,107.63,87.948,76.38,4.2989999999999995,44.41,62.801,59.8,165.38,381,249.7,475.26,10.51,289.75,2.8122,0.242,290.27,289.75,0.52,343.99,289.15,54.84,0.5616,39.4773,477.0,0.0016,0.0077,17.6195,4.5618,13.9335,5.247999999999998,7.0259,3.4318,,8.1313
382,2014-08-08,29.89,43.468,27.78,0.46,0.0,10.247,0.0,62.72,382,199.38,61.96,0.88,27.19,2.9438,0.0094,351.11,27.19,323.92,335.5,342.43,6.93,,,,,,,,,,,,,
383,2014-11-08,25.32,43.501000000000005,25.46,0.506,0.0,10.215,0.0,41.92,383,199.38,37.81,0.0,26.01,0.1507,0.3618,417.96,26.01,391.95,440.26,420.25,20.01,,,,,,,,,,,,,
384,2014-08-13,90.24,46.72,78.58,4.3,31.05,10.187000000000001,0.0,164.03,384,199.38,205.57,15.26,209.33,-0.0229,0.0636,203.29,209.33,6.04,208.02,206.0,2.02,,,,,,,,,,,,,
385,2014-08-14,90.14,53.988,78.21,4.296,31.93,36.513000000000005,30.76,164.1,385,216.94,369.54,15.74,289.25,0.023,0.2417,316.71,289.25,27.46,325.04,316.32,8.72,,,477.0,,,,,,,,,,
386,2014-08-14,90.14,53.988,78.21,4.296,31.93,36.513000000000005,30.76,164.1,386,216.94,369.54,15.74,289.25,0.023,0.2417,316.71,289.25,27.46,325.04,316.32,8.72,0.33,40.6084,470.0,0.0012,0.0098,17.1394,3.9232,14.5819,5.2107,6.534,3.632,,8.0294
387,2014-08-14,90.14,53.988,78.21,4.296,31.93,36.513000000000005,30.76,164.1,387,216.94,369.54,15.74,289.25,0.023,0.2417,316.71,289.25,27.46,325.04,316.32,8.72,,,294.0,,,,,,,,,,
388,2014-08-15,108.72,79.768,76.67,4.301,46.91,67.16199999999999,64.26,165.26,388,241.79,432.32,12.99,273.61,0.1326,0.3957,309.75,273.61,36.14,332.62,308.79,23.83,,,280.0,,,,,,,,,,
389,2014-08-15,108.72,79.768,76.67,4.301,46.91,67.16199999999999,64.26,165.26,389,241.79,432.32,12.99,273.61,0.1326,0.3957,309.75,273.61,36.14,332.62,308.79,23.83,0.6592,35.7439,292.0,0.0165,0.0094,16.7801,5.1539,12.4055,5.9346,9.1196,4.49,,9.6873
390,2014-08-15,108.72,79.768,76.67,4.301,46.91,67.16199999999999,64.26,165.26,390,241.79,432.32,12.99,273.61,0.1326,0.3957,309.75,273.61,36.14,332.62,308.79,23.83,0.6444,40.1006,260.0,0.005,0.0098,17.0527,4.3087,13.6912,4.8238,7.607,3.4627,,8.2941
391,2014-08-15,108.72,79.768,76.67,4.301,46.91,67.16199999999999,64.26,165.26,391,241.79,432.32,12.99,273.61,0.1326,0.3957,309.75,273.61,36.14,332.62,308.79,23.83,,,299.0,,,,,,,,,,
392,2014-08-16,107.96,82.52799999999999,76.46,4.2989999999999995,45.16,70.343,67.5,165.46,392,244.24,436.95,12.8,272.22,0.1432,0.4127,301.49,272.22,29.27,332.36,301.15,31.21,,,295.0,,,,,,,,,,
393,2014-08-16,107.96,82.52799999999999,76.46,4.2989999999999995,45.16,70.343,67.5,165.46,393,244.24,436.95,12.8,272.22,0.1432,0.4127,301.49,272.22,29.27,332.36,301.15,31.21,,,308.0,,,,,,,,,,
394,2014-08-16,107.96,82.52799999999999,76.46,4.2989999999999995,45.16,70.343,67.5,165.46,394,244.24,436.95,12.8,272.22,0.1432,0.4127,301.49,272.22,29.27,332.36,301.15,31.21,,,287.0,,,,,,,,,,
395,2014-08-18,107.27,84.53299999999999,76.69,4.3,44.95,69.855,67.0,164.79,395,243.47,433.64,12.76,271.49,0.1604,0.4077,294.01,271.49,22.52,332.69,294.63,38.06,,,312.0,,,,,,,,,,
396,2014-08-18,107.27,84.53299999999999,76.69,4.3,44.95,69.855,67.0,164.79,396,243.47,433.64,12.76,271.49,0.1604,0.4077,294.01,271.49,22.52,332.69,294.63,38.06,0.7713,39.5439,319.0,0.008,0.008,16.6097,4.0222,14.0027,5.759,7.2674,3.6426,,8.3652
397,2014-08-18,107.27,84.53299999999999,76.69,4.3,44.95,69.855,67.0,164.79,397,243.47,433.64,12.76,271.49,0.1604,0.4077,294.01,271.49,22.52,332.69,294.63,38.06,,,332.0,,,,,,,,,,
398,2014-08-19,108.74,85.542,76.67,4.3,45.78,69.888,67.0,164.97,398,243.44,432.38,12.72,269.99,0.1665,0.4027,289.83,269.99,19.84,331.34,290.73,40.61,,,350.0,,,,,,,,,,
399,2014-08-19,108.74,85.542,76.67,4.3,45.78,69.888,67.0,164.97,399,243.44,432.38,12.72,269.99,0.1665,0.4027,289.83,269.99,19.84,331.34,290.73,40.61,,,336.0,,,,,,,,,,
