,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,RPG,H2_Nm3,Recycle,RPGtoRecycle%,I/LFlow_Rx1,I/LTemp_Rx1,H2toRPG,H2toRecycle,H2toHC,DeC5BTM_Flow,1st bed △P_Rx2,Duty,LMTD,UA,I/LTemp_Rx2,C5 wt%_x,Benzene wt%_x,Bromine Number g/100g_x,C4 wt%_x,Styrene wt%_x,Toluene wt%_x,Xylenes wt%_x,"Indene
wt%",C6~C9 NA wt%_x,C10+ NA wt%_x,C9 Aro wt%_x,C10 Aro wt%_x,DV g/100g_y,EB wt%_x,2-Methylindene wt%,Unnamed: 0.1.1.1.1,DeC5_I/L_Temp,DeC5_l/L_Flow,DeC5_O/H_Temp.,DeC5_O/H_Press,DeC5_O/H_Flow,C5_BTM_Flow,DeC5_BTM_Flow,DeC5_BTM_Temp,Unnamed: 0.1.1.1.1.1,Rx2_RPG_temp,Rx2_H2_temp,Rx2_H2_Flow,Rx2_Feed_Temp,Rx2_1st_bed_△P,Rx2_2_3_bed_△P,RX2_1st_bed_O/L_T,RX2_1st_bed_I/L_T,Rx2_1st_bed_△T,Rx2_2nd_O/L_T,Rx2_2nd_I/L_T,Rx2_2nd_bed_△T,C5 wt%_y,Benzene wt%_y,Bromine Number g/100g_y,C4 wt%_y,Styrene wt%_y,Toluene wt%_y,Xylenes wt%_y,C6~C9 NA wt%_y,C10+ NA wt%_y,C9 Aro wt%_y,C10 Aro wt%_y,DV g/100g,EB wt%_y,G_B
1049,1049,1049,1049,1049,2015-08-14,83.88,1965.12,36.61,69.62,122.455,101.01,23.428,53.677,1.718,66.0,0.2628,132405.062,11.52706804,11486.44755,287.0,12.6633,33.8604,,0.6842,0.0204,18.2235,3.7545,0.1586,9.0316,4.8542,6.5131,2.8422,0.39,7.394,,925,120.67,85.458,79.23,4.3,47.32,75.02,66.0,167.4,925,252.15,487.34,12.03,287.0,0.2628,0.4151,293.49,287.0,6.49,338.12,291.71,46.41,0.8166,38.5192,878.0,0.0052,0.0062,20.8658,4.3001,9.9754,5.6574,7.8208,3.4529,,8.5804,H
1050,1050,1050,1050,1050,2015-08-15,84.0,1969.99,36.58,69.66329407862,122.55,101.0,23.451999999999998,53.854,1.798,66.0,0.2604,132511.205,11.56553115,11457.42492,288.26,12.9515,33.7207,,0.7129,0.0202,17.6451,3.8002,0.1544,9.0647,5.0397,6.5661,2.8708,0.39,7.4537,,926,120.67,85.587,79.35,4.301,47.22,74.997,66.0,167.23,926,252.71,487.77,11.99,288.26,0.2604,0.4134,294.13,288.26,5.87,339.12,292.27,46.85,,,900.0,,,,,,,,,,,
1051,1051,1051,1051,1051,2015-08-15,84.0,1969.99,36.58,69.66329407862,122.55,101.0,23.451999999999998,53.854,1.798,66.0,0.2604,132511.205,11.56553115,11457.42492,288.26,12.9515,33.7207,,0.7129,0.0202,17.6451,3.8002,0.1544,9.0647,5.0397,6.5661,2.8708,0.39,7.4537,,927,120.67,85.587,79.35,4.301,47.22,74.997,66.0,167.23,927,252.71,487.77,11.99,288.26,0.2604,0.4134,294.13,288.26,5.87,339.12,292.27,46.85,,,844.0,,,,,,,,,,,
1052,1052,1052,1052,1052,2015-08-16,84.07,1972.25,37.03,69.42,123.072,101.0,23.46,53.261,1.791,66.0,0.2613,133663.608,11.63892053,11484.19286,289.02,13.0826,34.2577,,0.7398,0.021,17.0259,3.6855,0.1711,9.2307,4.7209,7.0491,2.726,0.41,7.2897,,928,119.91,85.573,79.32,4.3,47.2,75.03,66.0,167.17,928,252.97,487.6,11.97,289.02,0.2613,0.4149,294.73,289.02,5.71,340.04,292.8,47.24,,,793.0,,,,,,,,,,,
1053,1053,1053,1053,1053,2015-08-17,84.5,1980.1,36.34,69.92717643164521,122.82,101.02,23.433,54.488,1.713,66.0,0.2645,138528.0,11.96100032,11581.64003,289.04,13.181,34.6785,29.0,0.7256,0.0195,17.069,3.7355,0.1393,9.1294,4.9519,6.332,2.7413,0.37,7.297,,929,119.93,86.069,79.04,4.301,48.22,75.011,66.0,166.95,929,252.61,488.15,11.97,289.04,0.2645,0.4163,294.55,289.04,5.51,339.76,292.58,47.18,0.7293,37.601,917.0,0.0055,0.0074,19.4935,4.5173,9.4024,6.6801,8.7544,3.9116,,8.8975,F
1054,1054,1054,1054,1054,2015-08-17,84.5,1980.1,36.34,69.92717643164521,122.82,101.02,23.433,54.488,1.713,66.0,0.2645,138528.0,11.96100032,11581.64003,289.04,13.181,34.6785,29.0,0.7256,0.0195,17.069,3.7355,0.1393,9.1294,4.9519,6.332,2.7413,0.37,7.297,,930,119.93,86.069,79.04,4.301,48.22,75.011,66.0,166.95,930,252.61,488.15,11.97,289.04,0.2645,0.4163,294.55,289.04,5.51,339.76,292.58,47.18,,,891.0,,,,,,,,,,,
1055,1055,1055,1055,1055,2015-08-17,84.5,1980.1,36.34,69.92717643164521,122.82,101.02,23.433,54.488,1.713,66.0,0.2645,138528.0,11.96100032,11581.64003,289.04,13.181,34.6785,29.0,0.7256,0.0195,17.069,3.7355,0.1393,9.1294,4.9519,6.332,2.7413,0.37,7.297,,931,119.93,86.069,79.04,4.301,48.22,75.011,66.0,166.95,931,252.61,488.15,11.97,289.04,0.2645,0.4163,294.55,289.04,5.51,339.76,292.58,47.18,,,859.0,,,,,,,,,,,
1056,1056,1056,1056,1056,2015-08-18,84.4,1975.93,37.3,69.4,123.676,101.03,23.410999999999998,52.974,1.701,65.79,0.2702,141199.552,12.00226274,11764.41101,289.14,13.2315,34.9809,,0.7149,0.0208,16.923,3.7204,0.1351,9.2038,4.8686,6.2135,2.6366,0.37,7.3509,,932,120.3,85.89,79.28,4.3,49.06,74.788,65.79,166.8,932,252.43,488.22,11.98,289.14,0.2702,0.4138,294.59,289.14,5.45,339.75,292.54,47.21,,,922.0,,,,,,,,,,,
1057,1057,1057,1057,1057,2015-08-19,84.08,1969.94,37.64,69.08,123.69,100.98,23.429000000000002,52.336,1.701,65.5,0.2742,145494.149,12.11090939,12013.47844,290.0,13.2917,34.9949,29.0,0.7228,0.0194,16.8294,3.6657,0.134,9.1613,4.8454,6.3981,2.5852,0.36,7.3521,,933,120.28,85.62,79.31,4.3,49.67,74.515,65.5,166.51,933,252.48,488.53,11.96,290.0,0.2742,0.41100000000000003,295.52,290.0,5.52,340.76,293.42,47.34,,,903.0,,,,,,,,,,,
1058,1058,1058,1058,1058,2015-08-19,84.08,1969.94,37.64,69.08,123.69,100.98,23.429000000000002,52.336,1.701,65.5,0.2742,145494.149,12.11090939,12013.47844,290.0,13.2917,34.9949,29.0,0.7228,0.0194,16.8294,3.6657,0.134,9.1613,4.8454,6.3981,2.5852,0.36,7.3521,,934,120.28,85.62,79.31,4.3,49.67,74.515,65.5,166.51,934,252.48,488.53,11.96,290.0,0.2742,0.41100000000000003,295.52,290.0,5.52,340.76,293.42,47.34,0.6738,38.0485,827.0,0.0048,0.0074,19.7264,4.5128,9.4873,6.3862,8.4646,3.5629,,9.1253,E
1059,1059,1059,1059,1059,2015-08-19,84.08,1969.94,37.64,69.08,123.69,100.98,23.429000000000002,52.336,1.701,65.5,0.2742,145494.149,12.11090939,12013.47844,290.0,13.2917,34.9949,29.0,0.7228,0.0194,16.8294,3.6657,0.134,9.1613,4.8454,6.3981,2.5852,0.36,7.3521,,935,120.28,85.62,79.31,4.3,49.67,74.515,65.5,166.51,935,252.48,488.53,11.96,290.0,0.2742,0.41100000000000003,295.52,290.0,5.52,340.76,293.42,47.34,,,881.0,,,,,,,,,,,
1060,1060,1060,1060,1060,2015-08-21,84.73,2012.7,40.42,67.7,127.163,100.8,23.754,49.795,1.496,65.5,0.2819,149899.464,12.23343824,12253.257109999999,290.0,14.2066,35.113,,0.7247,0.0159,16.5353,3.4846,0.1238,9.3177,4.7402,6.0183,2.602,0.34,7.1179,,936,120.43,86.049,79.25,4.3,50.59,74.551,65.5,166.25,936,253.04,490.84,11.77,290.0,0.2819,0.40700000000000003,295.39,290.0,5.39,341.26,293.15,48.11,0.8215,40.1963,950.0,0.0072,0.0073,19.4578,4.1705,10.1175,5.8174,7.4758,3.3273,,8.6014,H
1061,1061,1061,1061,1061,2015-08-22,85.42,2019.97,41.0,67.56842271792439,128.44,99.98,23.648,49.268,0.0,65.5,0.2846,153010.978,12.3512988,12388.25002,290.7,14.5999,35.3494,,0.735,0.0158,16.3442,3.4092,0.1113,9.4249,4.6927,5.6806,2.4706,0.32,7.1664,,937,120.35,86.693,79.38,4.3,51.52,74.54,65.5,165.97,937,253.57,490.62,11.75,290.7,0.2846,0.4068,296.18,290.7,5.48,342.77,293.81,48.96,,,935.0,,,,,,,,,,,
1062,1062,1062,1062,1062,2015-08-22,85.42,2019.97,41.0,67.56842271792439,128.44,99.98,23.648,49.268,0.0,65.5,0.2846,153010.978,12.3512988,12388.25002,290.7,14.5999,35.3494,,0.735,0.0158,16.3442,3.4092,0.1113,9.4249,4.6927,5.6806,2.4706,0.32,7.1664,,938,120.35,86.693,79.38,4.3,51.52,74.54,65.5,165.97,938,253.57,490.62,11.75,290.7,0.2846,0.4068,296.18,290.7,5.48,342.77,293.81,48.96,,,902.0,,,,,,,,,,,
1063,1063,1063,1063,1063,2015-08-23,85.57,2029.25,41.0,67.6068578652129,128.599,100.0,23.715,49.494,1.012,65.5,0.2881,159134.976,12.53648068,12693.75195,291.32,11.5094,36.2661,,0.3683,0.0183,17.1417,3.5972,0.1233,9.6377,5.0111,6.0167,2.5505,0.32,7.7597,,939,119.92,86.933,79.34,4.3,51.73,74.507,65.5,165.61,939,254.04,490.57,11.69,291.32,0.2881,0.4045,296.93,291.32,5.61,344.18,294.43,49.75,,,927.0,,,,,,,,,,,
1064,1064,1064,1064,1064,2015-08-23,85.57,2029.25,41.0,67.6068578652129,128.599,100.0,23.715,49.494,1.012,65.5,0.2881,159134.976,12.53648068,12693.75195,291.32,11.5094,36.2661,,0.3683,0.0183,17.1417,3.5972,0.1233,9.6377,5.0111,6.0167,2.5505,0.32,7.7597,,940,119.92,86.933,79.34,4.3,51.73,74.507,65.5,165.61,940,254.04,490.57,11.69,291.32,0.2881,0.4045,296.93,291.32,5.61,344.18,294.43,49.75,,,894.0,,,,,,,,,,,
1065,1065,1065,1065,1065,2015-08-24,84.66,2037.8,41.87,66.91,128.568,99.78,24.07,48.67,1.714,64.91,0.2831,162473.48,12.73490978,12758.11787,292.02,14.6796,36.124,31.0,0.6975,0.0165,15.8036,3.2219,0.0996,9.8483,4.6333,5.3898,2.2176,0.29,7.2683,,941,119.87,85.942,79.7,4.3,52.13,73.751,64.91,165.31,941,253.83,487.97,11.7,292.02,0.2831,0.4015,297.87,292.02,5.85,345.56,295.45,50.11,0.9745,42.9848,813.0,0.0077,0.0065,18.5672,3.6692,11.3607,5.1673,6.2658,2.7122,,8.2841,I
1066,1066,1066,1066,1066,2015-08-24,84.66,2037.8,41.87,66.91,128.568,99.78,24.07,48.67,1.714,64.91,0.2831,162473.48,12.73490978,12758.11787,292.02,14.6796,36.124,31.0,0.6975,0.0165,15.8036,3.2219,0.0996,9.8483,4.6333,5.3898,2.2176,0.29,7.2683,,942,119.87,85.942,79.7,4.3,52.13,73.751,64.91,165.31,942,253.83,487.97,11.7,292.02,0.2831,0.4015,297.87,292.02,5.85,345.56,295.45,50.11,,,862.0,,,,,,,,,,,
1067,1067,1067,1067,1067,2015-08-24,84.66,2037.8,41.87,66.91,128.568,99.78,24.07,48.67,1.714,64.91,0.2831,162473.48,12.73490978,12758.11787,292.02,14.5708,35.6739,,0.6929,0.016,15.9992,3.2858,0.1042,9.6466,4.997,5.4368,2.4099,0.33,7.1669,,941,119.87,85.942,79.7,4.3,52.13,73.751,64.91,165.31,941,253.83,487.97,11.7,292.02,0.2831,0.4015,297.87,292.02,5.85,345.56,295.45,50.11,0.9745,42.9848,813.0,0.0077,0.0065,18.5672,3.6692,11.3607,5.1673,6.2658,2.7122,,8.2841,I
1068,1068,1068,1068,1068,2015-08-24,84.66,2037.8,41.87,66.91,128.568,99.78,24.07,48.67,1.714,64.91,0.2831,162473.48,12.73490978,12758.11787,292.02,14.5708,35.6739,,0.6929,0.016,15.9992,3.2858,0.1042,9.6466,4.997,5.4368,2.4099,0.33,7.1669,,942,119.87,85.942,79.7,4.3,52.13,73.751,64.91,165.31,942,253.83,487.97,11.7,292.02,0.2831,0.4015,297.87,292.02,5.85,345.56,295.45,50.11,,,862.0,,,,,,,,,,,
1069,1069,1069,1069,1069,2015-08-26,77.68,1937.53,48.25,61.69,127.868,99.44,24.941999999999997,40.156,1.723,59.95,0.2842,165774.107,12.42266786,13344.48518,292.03,8.8543,36.5868,26.0,0.2093,0.0168,17.4741,3.5665,0.1427,9.8208,5.498,7.132,2.7345,0.36,7.9642,,943,117.75,79.494,79.52,4.302,48.5,68.856,59.95,165.15,943,250.36,478.25,11.71,292.03,0.2842,0.3752,298.15,292.03,6.12,344.07,295.67,48.4,1.0523,42.9034,690.0,0.0042,0.0066,18.1631,3.5001,11.2422,5.3082,7.0566,2.8016,,7.9617,I
1070,1070,1070,1070,1070,2015-08-26,77.68,1937.53,48.25,61.69,127.868,99.44,24.941999999999997,40.156,1.723,59.95,0.2842,165774.107,12.42266786,13344.48518,292.03,14.5265,36.1589,,0.7164,0.0144,15.6868,3.0889,0.1076,9.8485,4.7562,5.8348,2.3261,0.33,6.9349,,943,117.75,79.494,79.52,4.302,48.5,68.856,59.95,165.15,943,250.36,478.25,11.71,292.03,0.2842,0.3752,298.15,292.03,6.12,344.07,295.67,48.4,1.0523,42.9034,690.0,0.0042,0.0066,18.1631,3.5001,11.2422,5.3082,7.0566,2.8016,,7.9617,I
1071,1071,1071,1071,1071,2015-08-28,70.22,1750.0,54.09,56.49,126.06,99.61,24.921999999999997,32.353,1.748,54.0,0.2686,147822.605,12.91374749,11446.91771,292.12,15.4671,36.1798,,0.7385,0.0164,15.4665,3.071,0.0946,10.2966,4.4779,4.9608,2.1111,0.29,7.1197,,944,116.15,72.632,79.73,4.301,48.98,63.132,54.0,164.58,944,244.76,464.61,11.9,292.12,0.2686,0.346,298.39,292.12,6.27,342.59,295.75,46.84,0.9107,42.6341,602.0,0.0048,0.0071,18.2824,3.6165,11.956,5.2854,6.0859,2.7174,,8.4997,I
1072,1072,1072,1072,1072,2015-08-31,70.22,1795.4,54.65,56.23,126.665,99.51,25.568,32.853,1.74,55.39,0.2827,141425.357,11.09138987,12750.913859999999,292.27,12.3041,34.3515,27.0,0.6958,0.0165,16.5172,4.6191,0.1227,9.3135,4.6948,6.8982,2.555,0.31,7.9116,,945,117.32,72.238,79.7,4.301,44.0,64.458,55.39,167.1,945,247.72,475.42,11.63,292.27,0.2827,0.3457,298.94,292.27,6.67,339.75,295.92,43.83,0.9042,41.8765,630.0,0.0055,0.0068,19.078,4.8751,10.8402,4.3804,6.8534,2.618,,8.5619,H
1073,1073,1073,1073,1073,2015-02-09,78.39,1932.32,51.72,60.25,132.042,99.48,24.65,37.361,1.669,63.06,0.3357,174820.36,12.1042355,14442.908019999999,294.35,11.9982,37.7285,28.0,0.7789,0.0179,16.0129,3.5975,0.1265,9.677999999999999,4.6616,5.9509,2.3505,0.32,7.0986,,946,119.23,79.511,78.79,4.299,47.53,71.928,63.06,165.04,946,251.16,494.93,11.6,294.35,0.3357,0.3899,300.82,294.35,6.47,344.09,297.78,46.31,0.7692,43.7327,650.0,0.0108,0.0071,18.1433,4.0229,10.6356,5.0194,6.796,2.7786,,8.0844,G
